"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Luke Hackett","SACR HEART",22,33.1,"D","LB",2026,"CAA",56.2,58.5,NA,56.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,12,0,"25.00%","25.00%",3,10,2,"100%",11,5.5,0,0,0,0,89.6,1.1,0,"20.00%",0,2,0,1,0,"0.00%","100%","0.00%","0.00%",5.5,-2.5,"0.00%",8,4,"20.00%",2,0,0,"0.00%",0,2,0,1,0,"33.30%",5,5,0,2,1,"FCS",110,NA,NA,NA,110
"Graydon Rollins","YNGTOWN ST",35,32.38,"D","LB",2026,"Missouri Valley",57,46.1,58.8,70.6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,"0","0.00%",0,21,3.5,"14.30%","0",3,12,1,"100%",-2,-2,0,0,0,0,79.2,-0.17,0,"16.70%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",-2,-2,"0.00%",35,3,"25.00%",0,2,0,"33.30%",2,0,1,1,1,"0.00%",4,4,0,1,0,"FCS",148,NA,NA,NA,148
"Jordan Wilkes","RICHMOND",35,32.35,"D","LB",2026,"Patriot",46.2,44.3,57.6,55.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,"0","0.00%",0,21,5,"23.80%","4.80%",5,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,2,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",40,7,"30.00%",4,0,0,"16.70%",2,3,1,0,0,"50.00%",10,10,1,1,2,"FCS",63,NA,NA,NA,63
"Ryder Bordner","IDAHO",26,32.33,"D","LB",2026,"Big Sky",61.6,53.6,61.2,63.5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,16,1,"18.80%","6.30%",3,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",42,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",91,NA,NA,NA,91
"Kyran McConnell","GRAMBLING",21,31.9,"D","LB",2026,"SWAC",27.5,25.4,58.7,63.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,2,"0","0.00%",0,15,5,"40.00%","6.70%",6,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",21,3,"25.00%",1,1,1,"33.30%",2,0,1,0,0,"0.00%",4,4,1,0,0,"FCS",126,NA,NA,NA,126
"Herman Brister III","SOUTHERN U",24,31.39,"D","LB",2026,"SWAC",59.1,57.4,57.8,61.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,"0","0.00%",0,13,11,"15.40%","15.40%",2,8,1,"100%",4,4,0,0,0,0,83.3,0.5,0,"0.00%",0,1,0,1,1,"0.00%","100%","0.00%","0.00%",4,-4,"0.00%",3,2,"33.30%",1,0,0,"0.00%",1,1,0,0,0,"100%",3,3,0,0,1,"FCS",216,NA,NA,NA,216
"Elijah Rainer","WM & MARY",28,31.36,"D","LB",2026,"Patriot",43.3,47.1,NA,61.6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,5,NA,NA,NA,NA,23,8,"17.40%","0",4,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",6,3,"40.00%",2,0,0,"40.00%",1,2,2,0,0,"0.00%",5,5,0,0,0,"FCS",65,NA,NA,NA,65
"Tymaine Smith","CENT CT ST",16,31.19,"D","LB",2026,"Northeast",55.7,56.1,59.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"0","0.00%",0,15,3,"13.30%","6.70%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",51,NA,NA,NA,51
"Sean Johnson","TEXAS STHN",24,31.06,"D","LB",2026,"SWAC",59.7,63.3,58.3,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"0","0.00%",0,12,0,"0","0",0,10,1,"50.00%",14,14,0,1,0,0,72.9,1.4,0,"20.00%",0,0,1,1,0,"0.00%","0.00%","50.00%","0.00%",7,4.5,"0.00%",19,1,"50.00%",0,0,0,"0.00%",0,0,0,0,0,"50.00%",2,2,0,1,1,"FCS",289,NA,NA,NA,289
"Katrevrick Banks","GRAMBLING",22,30.99,"D","LB",2026,"SWAC",31.9,67.5,NA,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,10,8.5,"0","0",0,12,3,"75.00%",58,19.3,0,3,0,0,116.7,4.83,2,"8.30%",0,0,1,5,0,"16.70%","0.00%","75.00%","0.00%",14.5,18.5,"0.00%",5,3,"0.00%",0,0,0,"0.00%",2,0,0,0,0,"0.00%",3,3,0,1,0,"FCS",185,NA,NA,NA,185
"Moe Passi","UTAHTC",45,30,"D","LB",2026,"Big Sky",54.4,55.5,58,56.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,"0","0.00%",0,18,4,"22.20%","16.70%",4,24,3,"100%",39,13,0,1,0,0,118.8,1.63,1,"29.20%",0,0,0,1,0,"4.20%","0.00%","33.30%","0.00%",13,-1.7,"0.00%",28,3,"25.00%",1,1,0,"33.30%",1,1,1,0,0,"0.00%",4,4,0,1,0,"FCS",248,NA,NA,NA,248
"Gerard Culotta","TARLETON",41,29.54,"D","LB",2026,"United Athletic",50.8,58.8,57.8,49.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,"0","0.00%",0,18,0,"11.10%","5.60%",2,19,3,"100%",60,20,1,2,0,0,158.3,3.16,1,"31.60%",0,0,0,2,0,"5.30%","0.00%","66.70%","0.00%",20,4.7,"0.00%",33,1,"66.70%",1,0,0,"100%",0,0,1,0,0,"50.00%",3,3,1,0,1,"FCS",332,NA,NA,NA,332
"Xavier Graham","NORFOLK",18,29.41,"D","LB",2026,"MEAC",53.6,50.9,59.1,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0.00%",0,12,0,"8.30%","0",1,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",105,NA,NA,NA,105
"Caelum Jones","LNDNWD",30,29.03,"D","LB",2026,"Big South - OVC Football Association",55.7,38.4,68.2,66.4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,5,1,"0","0.00%",0,17,0,"29.40%","0",5,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",11,2,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",2,2,0,2,0,"FCS",242,NA,NA,NA,242
"Cain Wallner","S DAKOTA",23,29.01,"D","LB",2026,"Missouri Valley",61.9,52.1,NA,64.4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,NA,NA,NA,NA,4,0,"25.00%","0",1,19,3,"100%",31,10.3,0,1,0,0,109.7,1.63,1,"47.40%",0,0,0,1,1,"5.30%","0.00%","33.30%","0.00%",10.3,0.7,"0.00%",11,1,"50.00%",0,0,0,"100%",0,0,1,1,0,"0.00%",2,2,0,1,0,"FCS",269,NA,NA,NA,269
"Porter Connors","UC DAVIS",29,28.84,"D","LB",2026,"Big Sky",30.4,67.5,57.8,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,"0","0.00%",0,9,0,"0","0",0,18,2,"100%",96,48,2,2,0,0,158.3,5.33,2,"5.60%",0,0,0,4,0,"11.10%","0.00%","100%","0.00%",48,18,"0.00%",39,1,"66.70%",1,0,0,"0.00%",0,0,0,0,0,"66.70%",3,3,1,0,2,"FCS",16,NA,NA,NA,16
"Jack Butler","CAMPBELL",22,28.59,"D","LB",2026,"CAA",43.3,53.2,60,44.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,"0","0.00%",0,11,2,"18.20%","18.20%",2,10,2,"50.00%",26,13,0,1,0,0,70.8,2.6,1,"30.00%",0,0,2,3,1,"10.00%","0.00%","25.00%","0.00%",6.5,10.5,"0.00%",24,2,"33.30%",0,2,0,"33.30%",2,0,1,0,0,"0.00%",3,3,0,0,0,"FCS",325,NA,NA,NA,325
"Adrian Bowers","CHISTA",17,28.47,"D","LB",2026,"IND (FCS)",48.1,54.6,63.1,45.7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,"100%","0.00%",0,6,4,"16.70%","16.70%",1,10,1,"100%",8,8,0,0,0,0,100,0.8,0,"20.00%",0,0,0,2,0,"0.00%","0.00%","0.00%","0.00%",8,2,"0.00%",17,2,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",333,NA,NA,NA,333
"Myles Mayovsky","E WASHGTON",49,28.46,"D","LB",2026,"Big Sky",45.5,43.9,40.2,64.4,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,6,7,"0","14.30%",7.1,28,7.8,"17.90%","7.10%",5,14,1,"100%",-1,-1,0,0,0,0,79.2,-0.07,0,"28.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",-1,-7,"0.00%",9,5,"44.40%",0,3,1,"37.50%",5,0,3,0,0,"100%",8,9,0,0,1,"FCS",25,NA,NA,NA,25
"Ryder Holt","IDAHO ST",15,28.45,"D","LB",2026,"Big Sky",46.7,45.6,59.5,60.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"0","0.00%",0,12,6,"25.00%","8.30%",3,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",46,3,"0.00%",1,0,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",237,NA,NA,NA,237
"Ryan Hammoud","RICHMOND",15,28.36,"D","LB",2026,"Patriot",60.6,71.7,NA,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,11,5,"0","9.10%",0,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",49,1,"50.00%",0,0,0,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",62,NA,NA,NA,62
"Stefan Ponder","TENN MARTN",21,28.25,"D","LB",2026,"Big South - OVC Football Association",47.6,56.3,67.6,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,"0","0.00%",0,16,0,"6.30%","0",1,3,1,"100%",59,59,0,1,0,0,118.8,19.67,1,"33.30%",0,0,0,1,0,"33.30%","0.00%","100%","0.00%",59,14,"0.00%",32,0,"100%",0,0,0,"100%",0,0,1,0,0,"0.00%",1,1,0,0,0,"FCS",113,NA,NA,NA,113
"Qua Birdsong","E TENN ST",24,27.92,"D","LB",2026,"Southern",29.9,45.4,67.3,28.7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,5,"20.00%","20.00%",20,12,10,"16.70%","0",2,7,1,"100%",13,13,0,0,0,0,118.8,1.86,0,"0.00%",0,1,0,1,0,"0.00%","100%","0.00%","0.00%",13,-2,"0.00%",14,3,"25.00%",1,0,0,"0.00%",1,0,0,1,0,"33.30%",4,4,1,0,1,"FCS",183,NA,NA,NA,183
"DeJuan Harris","CHISTA",31,27.69,"D","LB",2026,"IND (FCS)",50.8,60.1,57,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"0","0.00%",0,14,0,"7.10%","0",1,15,0,"0.00%",0,0,0,0,0,0,0,0,0,"46.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",334,NA,NA,NA,334
"Walker Murray","VILLANOVA",52,27.67,"D","LB",2026,"Patriot",34.3,44.3,57.6,33,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,14,3,"0","0.00%",0,25,2.5,"32.00%","16.00%",8,24,3,"100%",71,23.7,0,3,0,0,118.8,2.96,2,"8.30%",0,3,0,6,0,"8.30%","100%","100%","0.00%",23.7,13.7,"0.00%",44,10,"41.20%",4,1,1,"40.00%",2,4,4,0,0,"42.90%",17,17,0,4,3,"FCS",274,NA,NA,NA,274
"Harold Lawson","NWSTATE",23,27.45,"D","LB",2026,"Southland",52.9,49.5,58,62.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,"0","0.00%",0,15,1,"26.70%","20.00%",4,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",35,3,"40.00%",2,1,0,"40.00%",1,2,2,0,0,"0.00%",5,5,0,0,0,"FCS",92,NA,NA,NA,92
"Kaleb Platz","MERCYHURST",32,27.31,"D","LB",2026,"Northeast",52.6,68.8,56.2,34.2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,"0","0.00%",0,21,3.5,"4.80%","4.80%",1,7,1,"100%",1,1,0,0,0,0,79.2,0.14,0,"28.60%",0,1,0,2,0,"0.00%","100%","0.00%","0.00%",1,-4,"0.00%",24,5,"16.70%",1,3,0,"0.00%",4,1,0,0,0,"100%",6,6,0,0,1,"FCS",265,NA,NA,NA,265
"Cameron Demma","HOWARD",24,27.23,"D","LB",2026,"MEAC",50.8,48.3,56.2,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"0","0.00%",0,16,0,"18.80%","0",3,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",275,NA,NA,NA,275
"Adjatay Abegesah","STHLSK",33,26.86,"D","LB",2026,"Northeast",42.2,44.2,65.9,44.5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,6,4,"0","25.00%",25,19,1,"21.10%","5.30%",4,10,2,"66.70%",27,13.5,0,1,0,0,95.1,2.7,1,"10.00%",0,0,0,2,0,"10.00%","0.00%","33.30%","0.00%",9,8.3,"0.00%",5,3,"25.00%",0,1,0,"50.00%",1,0,1,1,0,"0.00%",4,4,0,1,0,"FCS",213,NA,NA,NA,213
"Harrison Johnson","WM & MARY",63,26.33,"D","LB",2026,"Patriot",50.1,49.8,NA,55.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,NA,NA,NA,NA,47,9.5,"17.00%","2.10%",8,16,0,"0.00%",0,0,0,0,0,0,0,0,0,"31.30%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",8,5,"37.50%",3,0,0,"28.60%",2,3,2,0,0,"100%",8,8,0,0,1,"FCS",146,NA,NA,NA,146
"Malik Lewis","W GEORGIA",43,25.33,"D","LB",2026,"United Athletic",56.4,56.7,59.4,57.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,"0","0.00%",0,28,6,"10.70%","3.60%",3,12,3,"100%",19,6.3,0,1,0,0,93.1,1.58,0,"16.70%",0,0,0,1,0,"0.00%","0.00%","33.30%","0.00%",6.3,-4.3,"0.00%",0,3,"40.00%",0,1,0,"25.00%",3,0,1,0,0,"100%",5,5,0,0,1,"FCS",39,NA,NA,NA,39
"Daniel Ufua","HAMPTON",18,25.24,"D","LB",2026,"CAA",43.2,66.8,59.8,37.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"0","0.00%",0,9,4,"0","0",0,8,3,"100%",26,8.7,0,1,0,0,102.8,3.25,0,"25.00%",0,0,0,2,0,"0.00%","0.00%","33.30%","0.00%",8.7,-1,"0.00%",12,2,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",53,NA,NA,NA,53
"Christian Caballero","VILLANOVA",59,25.18,"D","LB",2026,"Patriot",36.7,39.7,54.2,40,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,"0","0.00%",0,28,5.8,"21.40%","3.60%",6,21,1,"33.30%",7,7,0,0,0,0,42.4,0.33,0,"14.30%",0,3,2,4,0,"0.00%","100%","0.00%","0.00%",2.3,3,"0.00%",15,10,"28.60%",2,1,0,"22.20%",5,2,2,1,0,"40.00%",14,14,0,3,2,"FCS",64,NA,NA,NA,64
"Jyree Roberts","ROB MORRIS",27,24.74,"D","LB",2026,"Northeast",59.9,55.3,59.5,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0.00%",0,14,0,"7.10%","0",1,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",8,0,"100%",0,0,0,"100%",0,0,1,0,0,"0.00%",1,1,0,0,0,"FCS",98,NA,NA,NA,98
"Ryan Johnson","FL A&M",33,24.44,"D","LB",2026,"SWAC",35.5,31.8,56.1,48.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,"0","0.00%",0,14,3,"28.60%","7.10%",4,16,3,"100%",40,13.3,0,2,0,0,118.8,2.5,1,"6.30%",0,3,0,2,0,"6.30%","100%","66.70%","0.00%",13.3,3,"0.00%",44,3,"25.00%",1,1,0,"50.00%",1,0,1,0,0,"0.00%",4,4,1,1,0,"FCS",179,NA,NA,NA,179
"Daniel Leupold","HOLY CROSS",25,24.38,"D","LB",2026,"Patriot",47.1,50.8,58.3,51.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,"0","0.00%",0,20,7,"15.00%","0",3,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",32,3,"25.00%",1,0,0,"33.30%",1,1,1,0,0,"0.00%",4,4,0,1,0,"FCS",236,NA,NA,NA,236
"Ma'Hkai Wilson","STHLSK",22,23.92,"D","LB",2026,"Northeast",44.9,61.1,55.9,44.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,"0","0.00%",0,9,0,"11.10%","0",1,8,1,"100%",19,19,0,1,0,0,118.8,2.38,1,"12.50%",0,0,0,1,0,"12.50%","0.00%","100%","0.00%",19,6,"0.00%",22,1,"50.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",117,NA,NA,NA,117
"Garrett Rogan","VILLANOVA",18,23.73,"D","LB",2026,"Patriot",30.6,45.5,60,35.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,"0","0.00%",0,11,0,"18.20%","0",2,6,1,"50.00%",69,69,1,1,0,0,135.4,11.5,1,"16.70%",0,2,1,2,0,"16.70%","100%","50.00%","0.00%",34.5,1,"0.00%",41,1,"50.00%",1,0,0,"0.00%",0,1,0,0,0,"100%",2,2,0,0,1,"FCS",34,NA,NA,NA,34
"Charlie Sasso","MONMOUTH",52,22.96,"D","LB",2026,"CAA",48.6,58.5,60,44.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,"0","0.00%",0,27,4,"11.10%","3.70%",3,23,2,"100%",18,9,0,2,0,0,104.2,0.78,0,"17.40%",0,0,0,3,0,"0.00%","0.00%","100%","0.00%",9,4.5,"0.00%",5,4,"33.30%",1,1,0,"25.00%",2,1,1,0,0,"50.00%",6,6,0,1,1,"FCS",48,NA,NA,NA,48
"Bruce Uperesa","PRVIEW A&M",18,22.74,"D","LB",2026,"SWAC",47.8,54.8,NA,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,13,0,"30.80%","23.10%",4,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",40,0,"100%",0,0,0,"100%",0,0,1,0,0,"0.00%",1,1,0,0,0,"FCS",337,NA,NA,NA,337
"Clay Oven","MONTANA",24,22.21,"D","LB",2026,"Big Sky",43,49.6,54.8,49.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,"0","0.00%",0,12,0,"25.00%","0",3,5,1,"100%",14,14,0,1,0,0,118.8,2.8,0,"0.00%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",14,5,"0.00%",37,2,"0.00%",2,0,0,"0.00%",0,2,0,0,0,"0.00%",2,2,0,0,0,"FCS",118,NA,NA,NA,118
"Reginald Allen Jr.","TENN MARTN",37,21.52,"D","LB",2026,"Big South - OVC Football Association",36.9,59.1,NA,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,30,10,"6.70%","3.30%",2,7,2,"100%",80,40,2,2,0,0,158.3,11.43,2,"14.30%",0,0,0,2,0,"28.60%","0.00%","100%","0.00%",40,12,"0.00%",8,3,"50.00%",0,0,0,"40.00%",3,0,2,0,0,"100%",6,6,0,0,1,"FCS",81,NA,NA,NA,81
"Christian Doyle","SOUTHERN U",21,21.16,"D","LB",2026,"SWAC",35.6,36.5,59.7,46.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,"0","0.00%",0,9,8,"22.20%","0",2,11,2,"100%",17,8.5,0,1,0,0,102.1,1.55,0,"9.10%",0,1,0,2,0,"0.00%","50.00%","50.00%","0.00%",8.5,-0.5,"0.00%",9,2,"33.30%",1,0,0,"0.00%",1,0,0,0,0,"50.00%",3,3,1,0,1,"FCS",271,NA,NA,NA,271
"Rodney Roane","HOWARD",38,20.93,"D","LB",2026,"MEAC",37.6,38.2,53.6,62.8,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,1,1,3,6,5,"0","20.00%",10,26,-6,"19.20%","7.70%",5,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"14.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",4,2,"60.00%",0,1,0,"75.00%",1,0,3,1,0,"0.00%",5,5,0,0,0,"FCS",104,NA,NA,NA,104
"Connor Cervantes","VALPO",52,19.38,"F","LB",2026,"Pioneer",44.1,45.4,53.1,47.3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,7,5,"0","20.00%",10,22,4,"9.10%","4.50%",2,25,8,"88.90%",48,6,1,2,0,0,125.9,1.92,0,"40.00%",0,0,1,5,1,"0.00%","0.00%","22.20%","0.00%",5.3,-3.8,"0.00%",19,1,"50.00%",0,1,0,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",114,NA,NA,NA,114
"Tory Morgan","GRAMBLING",21,19.3,"F","LB",2026,"SWAC",37.6,39.9,59.4,51.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,"0","0.00%",0,15,0,"26.70%","0",4,5,1,"100%",15,15,0,1,0,0,118.8,3,1,"0.00%",0,0,0,1,0,"20.00%","0.00%","100%","0.00%",15,6,"0.00%",7,2,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",2,2,0,1,0,"FCS",31,NA,NA,NA,31
"Kylon Jones","SOUTHERN U",22,19.21,"F","LB",2026,"SWAC",29.2,34.9,NA,40.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,NA,NA,NA,NA,19,7,"31.60%","10.50%",6,3,1,"100%",10,10,0,1,0,0,108.3,3.33,0,"0.00%",0,1,0,2,0,"0.00%","100%","100%","0.00%",10,4,"0.00%",36,4,"33.30%",2,0,0,"25.00%",2,1,1,0,0,"50.00%",6,6,1,0,1,"FCS",320,NA,NA,NA,320
"Charles Battaglia","CAMPBELL",38,18.45,"F","LB",2026,"CAA",38.7,50.7,56.2,39.3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,"0","0.00%",0,18,5,"11.10%","0",2,16,2,"100%",27,13.5,0,1,0,0,118.8,1.69,1,"12.50%",0,0,0,2,0,"6.30%","0.00%","50.00%","0.00%",13.5,2.5,"0.00%",33,3,"25.00%",0,1,0,"0.00%",2,0,0,1,0,"50.00%",4,4,0,1,1,"FCS",326,NA,NA,NA,326
"Jacorey Jones","CENT ARK",20,18.31,"F","LB",2026,"United Athletic",31.9,48.2,NA,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,9,0,"11.10%","0",1,11,2,"100%",24,12,0,1,0,0,116.7,2.18,1,"63.60%",0,0,0,2,0,"9.10%","0.00%","50.00%","0.00%",12,10,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",228,NA,NA,NA,228
