"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Eugene Ware III","E TENN ST",28,29.38,"D","LB",2026,"Southern",61.4,60.3,NA,61.4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,23,4.67,"8.70%","4.30%",2,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",7,3,"0.00%",0,1,0,"0.00%",3,0,0,0,0,"0.00%",3,3,0,0,0,"FCS",350,NA,NA,NA,350
"Micah Green","MERRIMACK",58,29.35,"D","LB",2026,"IND (FCS)",52.3,57.2,48.5,58.4,0,1,2,0,0,1,1,2,1,0,0,0,0,0,0,0,2,3,6,14,"7.10%","7.10%",3.6,21,2,"19.10%","9.50%",4,23,1,"50.00%",18,18,0,1,0,0,81.3,0.78,1,"17.40%",0,1,1,1,0,"4.30%","50.00%","50.00%","0.00%",9,7,"0.00%",17,3,"40.00%",1,2,0,"25.00%",2,1,1,0,0,"100%",4,5,0,0,1,"FCS",18,NA,NA,NA,18
"Spencer Kishbaugh","MONMOUTH",43,29.32,"D","LB",2026,"CAA",63.9,61.4,48.6,66.9,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,2,0,4,2,NA,NA,NA,NA,16,2,"6.30%","6.30%",1,27,3,"100%",35,11.7,0,3,0,0,115.3,1.3,1,"40.70%",0,0,0,1,0,"3.70%","0.00%","100%","0.00%",11.7,0.7,"0.00%",27,3,"40.00%",0,1,0,"50.00%",1,0,1,0,0,"33.30%",5,5,0,2,1,"FCS",115,NA,NA,NA,115
"Dillon Crowell","ALCORN ST",58,29.28,"D","LB",2026,"SWAC",53.8,49.1,68.2,58.6,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,7,3,"0","0.00%",0,36,6.5,"16.70%","8.30%",6,19,1,"100%",9,9,0,0,0,0,104.2,0.47,0,"15.80%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",9,9,"0.00%",45,6,"14.30%",3,0,0,"16.70%",2,3,1,0,0,"0.00%",7,7,0,1,0,"FCS",152,NA,NA,NA,152
"Jacob Waller","LNDNWD",38,29.22,"D","LB",2026,"Big South - OVC Football Association",61,64.1,59.9,59.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"0","0.00%",0,13,0,"0","0",0,24,2,"100%",38,19,0,2,0,0,118.8,1.58,1,"37.50%",0,0,0,2,1,"4.20%","0.00%","100%","0.00%",19,13.5,"0.00%",5,2,"0.00%",1,0,0,"0.00%",0,1,0,1,0,"0.00%",2,2,0,1,0,"FCS",236,NA,NA,NA,236
"Andrew Ruppe","PRESBYTERN",38,28.94,"D","LB",2026,"Pioneer",52.8,50.8,64.9,54.5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,5,"20.00%","20.00%",10,17,0,"11.80%","0",2,16,1,"50.00%",42,42,0,1,0,0,95.8,2.63,1,"18.80%",0,0,1,2,1,"6.30%","0.00%","50.00%","0.00%",21,24,"0.00%",5,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,1,0,"FCS",298,NA,NA,NA,298
"Kai Shelton","N COLORADO",19,28.74,"D","LB",2026,"Big Sky",68.8,69.1,59.8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0.00%",0,17,0,"0","0",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",332,NA,NA,NA,332
"Josh Lenart","LEHIGH",47,28.72,"D","LB",2026,"Patriot",52.4,68.2,58.6,43.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,2,"0","0.00%",0,21,5,"9.50%","14.30%",2,24,2,"100%",17,8.5,0,1,0,0,102.1,0.71,0,"37.50%",0,0,0,3,0,"0.00%","0.00%","50.00%","0.00%",8.5,0.5,"0.00%",35,5,"16.70%",1,1,1,"0.00%",4,1,0,0,0,"100%",6,6,0,0,1,"FCS",370,NA,NA,NA,370
"CJ Favors","MERCER",43,28.46,"D","LB",2026,"Southern",58.9,53.4,52.9,65.4,0,1,1,0,0,0,6,6,0,0,0,0,0,0,0,1,4,2,3,6,"16.70%","50.00%",25,17,2,"11.80%","11.80%",2,20,0,"0.00%",0,0,0,0,0,0,0,0,0,"35.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,2,"50.00%",1,1,0,"33.30%",1,1,1,0,0,"100%",4,4,0,0,1,"FCS",313,NA,NA,NA,313
"Chris Glover","PRESBYTERN",37,28.34,"D","LB",2026,"Pioneer",45.9,32.5,65.7,58,0,2,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,6,6,4,"0","0.00%",0,17,0,"29.40%","11.80%",5,16,0,"0.00%",0,0,0,0,0,0,0,0,0,"12.50%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,5,"28.60%",2,1,1,"33.30%",1,1,1,2,0,"25.00%",7,7,1,1,1,"FCS",389,NA,NA,NA,389
"Malik Lewis","W GEORGIA",38,27.98,"D","LB",2026,"United Athletic",57.8,48,55.5,66.3,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,4,3,4,"25.00%","50.00%",25,18,4,"11.10%","0",2,16,2,"100%",13,6.5,0,1,0,0,93.8,0.81,0,"12.50%",0,1,0,0,0,"0.00%","50.00%","50.00%","0.00%",6.5,-3.5,"0.00%",0,4,"20.00%",1,1,0,"25.00%",2,1,1,1,0,"0.00%",5,5,0,1,0,"FCS",45,NA,NA,NA,45
"Ma'Hkai Wilson","STHLSK",26,27.87,"D","LB",2026,"Northeast",67.5,75.6,67.6,55.8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,"0","33.30%",16.7,8,0,"0","12.50%",0,15,1,"100%",14,14,0,1,0,0,118.8,0.93,0,"40.00%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",14,-7,"0.00%",22,1,"50.00%",1,0,0,"0.00%",0,1,0,0,0,"100%",2,2,0,0,1,"FCS",142,NA,NA,NA,142
"Darius Jones","MORGAN ST",41,27.85,"D","LB",2026,"MEAC",56.8,50.5,54.1,63.3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,4,6,"0","0.00%",0,17,0,"17.60%","0",3,18,2,"100%",32,16,0,1,0,0,118.8,1.78,1,"22.20%",0,1,0,1,1,"5.60%","50.00%","50.00%","0.00%",16,11,"0.00%",1,3,"0.00%",0,0,0,"0.00%",0,0,0,2,0,"0.00%",3,3,0,3,0,"FCS",161,NA,NA,NA,161
"Ryan Krahe","MONTANA ST",19,27.78,"D","LB",2026,"Big Sky",66.6,63.4,NA,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,"0","0",0,13,2,"100%",18,9,0,1,0,0,104.2,1.38,0,"30.80%",0,0,0,0,0,"0.00%","0.00%","50.00%","0.00%",9,0.5,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",51,NA,NA,NA,51
"Damon Narcisse","GEORGETOWN",29,27.75,"D","LB",2026,"Patriot",64,64.1,58.3,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,"0","0.00%",0,25,0,"4.00%","12.00%",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",6,1,"50.00%",0,1,1,"50.00%",1,0,1,0,0,"0.00%",2,2,0,0,0,"FCS",180,NA,NA,NA,180
"Dillyn Blakey","ALABAMA ST",19,27.72,"D","LB",2026,"SWAC",65.4,64.4,NA,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,13,0,"0","0",0,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",309,NA,NA,NA,309
"Lane Sumerel","MOREHEAD",28,27.54,"D","LB",2026,"Pioneer",62.4,65.9,NA,59.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,6,0,"0","0",0,22,4,"100%",31,7.8,0,1,0,0,99,1.41,0,"50.00%",0,0,0,1,0,"0.00%","0.00%","25.00%","0.00%",7.8,1.8,"0.00%",8,2,"0.00%",1,0,0,"0.00%",0,1,0,1,0,"0.00%",2,2,0,1,0,"FCS",295,NA,NA,NA,295
"Joe Ollman","S DAK ST",17,27.26,"D","LB",2026,"Missouri Valley",64.7,65.9,56.3,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"0","0.00%",0,9,0,"0","0",0,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",57,NA,NA,NA,57
"Will Miller","HOLY CROSS",45,27.24,"D","LB",2026,"Patriot",47.9,60.3,57.3,36.7,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,2,"0","0.00%",0,32,3,"12.50%","12.50%",4,11,1,"50.00%",24,24,0,1,0,0,93.8,2.18,1,"9.10%",0,0,1,2,0,"9.10%","0.00%","50.00%","0.00%",12,9,"0.00%",53,5,"28.60%",1,2,1,"28.60%",4,1,2,0,0,"0.00%",7,7,0,0,0,"FCS",221,NA,NA,NA,221
"Will Martin","DUQUESNE",28,27.05,"D","LB",2026,"Northeast",59.8,59.8,58.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"0","0.00%",0,25,6.5,"4.00%","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,"0.00%",0,0,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",367,NA,NA,NA,367
"Kaosisochukwu Ukiwe","MORGAN ST",15,27.04,"D","LB",2026,"MEAC",63.9,66.6,55.2,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,"0","0.00%",0,7,2,"0","14.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",372,NA,NA,NA,372
"Charles Whelpley","S ILLINOIS",21,26.28,"D","LB",2026,"Missouri Valley",66.8,63.2,59.2,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"0","0.00%",0,6,0,"0","0",0,14,0,"0.00%",0,0,0,0,0,0,0,0,0,"35.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",15,2,"33.30%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",3,3,0,1,0,"FCS",213,NA,NA,NA,213
"Jacob Wilson","MERRIMACK",37,26.28,"D","LB",2026,"IND (FCS)",59.6,61.1,55.7,59.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,"0","0.00%",0,15,0,"13.30%","6.70%",2,17,1,"100%",5,5,0,0,0,0,87.5,0.29,0,"11.80%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",5,4,"0.00%",2,7,"22.20%",4,0,0,"20.00%",0,4,1,0,0,"25.00%",9,9,0,3,1,"FCS",271,NA,NA,NA,271
"Jack Ward","DRAKE",52,25.76,"D","LB",2026,"Pioneer",59.5,67.4,51.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"0","0.00%",0,24,2,"0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",137,NA,NA,NA,137
"DJ Griffith","INDIANA ST",31,24.86,"D","LB",2026,"Missouri Valley",52.8,51.2,61.7,55.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,6,"0","16.70%",8.3,12,4,"16.70%","0",2,13,3,"100%",26,8.7,0,1,0,0,102.8,2,1,"15.40%",0,2,0,1,0,"7.70%","66.70%","33.30%","0.00%",8.7,-1,"0.00%",15,2,"0.00%",1,0,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",34,NA,NA,NA,34
"Jack Munro","SAN DIEGO",46,24.6,"D","LB",2026,"Pioneer",51.7,47,59.1,59.4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,"0","0.00%",0,20,3,"20.00%","10.00%",4,25,1,"100%",14,14,0,1,0,0,118.8,0.56,0,"20.00%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",14,14,"0.00%",7,4,"33.30%",1,3,0,"40.00%",3,0,2,0,0,"0.00%",6,6,1,0,0,"FCS",249,NA,NA,NA,249
"Rymen Mosley","TENN STATE",19,24.4,"D","LB",2026,"Big South - OVC Football Association",40.4,54.3,NA,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,NA,NA,9,0,"11.10%","0",1,10,3,"60.00%",69,23,1,2,0,0,143.8,6.9,1,"0.00%",0,3,2,2,1,"10.00%","60.00%","40.00%","0.00%",13.8,19.6,"0.00%",14,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",382,NA,NA,NA,382
"Tyler Scott","BRYANT",38,24.07,"D","LB",2026,"CAA",49.2,44.1,NA,64.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,NA,NA,NA,NA,31,7,"16.10%","0",5,7,2,"100%",16,8,0,0,0,0,100,2.29,0,"14.30%",0,2,0,0,0,"0.00%","100%","0.00%","0.00%",8,-3.5,"0.00%",18,6,"25.00%",1,0,0,"28.60%",4,1,2,0,0,"0.00%",8,8,0,1,0,"FCS",253,NA,NA,NA,253
"Kayvon Henderson","TENN STATE",27,23.83,"D","LB",2026,"Big South - OVC Football Association",55.8,58.9,60,55.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,"0","0.00%",0,11,0,"9.10%","0",1,15,2,"100%",38,19,1,2,0,1,158.3,2.53,1,"0.00%",0,1,0,2,1,"6.70%","50.00%","100%","0.00%",19,8.5,"50.00%",36,2,"33.30%",1,0,0,"0.00%",0,1,0,0,0,"50.00%",3,3,0,1,1,"FCS",154,NA,NA,NA,154
"Solomon McDaniel","PORTLAND",16,23.77,"D","LB",2026,"Big Sky",63.2,61.6,NA,61.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,12,0,"8.30%","0",1,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",296,NA,NA,NA,296
"Timmy Fleischood Jr.","MERCYHURST",20,23.69,"D","LB",2026,"Northeast",51.6,65,60,42.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0.00%",0,14,0,"0","0",0,5,1,"100%",29,29,0,1,0,0,118.8,5.8,1,"0.00%",0,1,0,1,0,"20.00%","100%","100%","0.00%",29,18,"0.00%",1,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",293,NA,NA,NA,293
"Michael Wells","YNGTOWN ST",48,23.52,"D","LB",2026,"Missouri Valley",52.9,64.6,59.6,41.2,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,3,12,"0","16.70%",8.3,25,4,"0","0",0,11,2,"100%",28,14,0,2,0,0,118.8,2.55,1,"9.10%",0,0,0,2,0,"9.10%","0.00%","100%","0.00%",14,-0.5,"0.00%",3,2,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",58,NA,NA,NA,58
"Kaidon Whidby","ALCORN ST",29,23.49,"D","LB",2026,"SWAC",61.2,59.8,58.7,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"0","0.00%",0,22,2,"4.50%","0",1,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",166,NA,NA,NA,166
"Cameren Dalrymple","NC A&T",21,23.39,"D","LB",2026,"CAA",51.1,57.3,NA,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,13,5.5,"7.70%","0",1,8,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"25.00%",0,1,1,1,0,"0.00%","100%","0.00%","0.00%",0,-1,"0.00%",23,2,"0.00%",0,0,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",11,NA,NA,NA,11
"Isaiah Grevious","VA MILT IN",39,23.37,"D","LB",2026,"Southern",47.4,57.9,60,42.4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,1,"0","0.00%",0,20,-0.33,"20.00%","20.00%",4,18,2,"100%",31,15.5,0,1,0,0,118.8,1.72,1,"22.20%",0,0,0,3,0,"5.60%","0.00%","50.00%","0.00%",15.5,6.5,"0.00%",1,4,"42.90%",1,1,1,"40.00%",3,0,2,0,0,"50.00%",7,7,1,0,1,"FCS",89,NA,NA,NA,89
"Ronin Dangler","MERCER",23,23.32,"D","LB",2026,"Southern",56,60.4,58.7,54.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,"0","0.00%",0,12,4,"8.30%","8.30%",1,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"55.60%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",48,4,"20.00%",0,2,0,"0.00%",3,0,0,0,0,"50.00%",4,5,0,1,1,"FCS",371,NA,NA,NA,371
"Drake Lusk","BRYANT",50,23.25,"D","LB",2026,"CAA",49.7,43.8,NA,64.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,NA,NA,NA,NA,38,3.6,"15.80%","5.30%",6,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",41,7,"12.50%",2,1,0,"12.50%",5,2,1,0,0,"0.00%",8,8,0,0,0,"FCS",234,NA,NA,NA,234
"Kaden Smith","E KENTUCKY",46,23.02,"D","LB",2026,"United Athletic",29.6,56.6,60,28.1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,"0","0.00%",0,18,4,"16.70%","5.60%",3,27,5,"83.30%",115,23,1,3,0,0,158.3,4.26,4,"25.90%",0,3,1,6,1,"14.80%","50.00%","50.00%","0.00%",19.2,14.7,"0.00%",1,6,"25.00%",2,1,0,"0.00%",2,2,0,1,0,"50.00%",8,8,0,2,2,"FCS",179,NA,NA,NA,179
"Gabriel Hardman","S DAKOTA",56,22.83,"D","LB",2026,"Missouri Valley",60.6,49.4,59.3,65.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,"0","0.00%",0,22,0,"9.10%","0",2,33,5,"83.30%",27,5.4,0,1,0,0,85.4,0.82,0,"24.20%",0,0,1,2,2,"0.00%","0.00%","16.70%","0.00%",4.5,1.2,"0.00%",3,2,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",2,2,0,2,0,"FCS",130,NA,NA,NA,130
"EJ Segrest","NICHOLLS",27,22.8,"D","LB",2026,"Southland",45,57.1,NA,43.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,NA,NA,NA,NA,13,0,"15.40%","7.70%",2,14,2,"100%",36,18,0,2,0,0,118.8,2.57,1,"7.10%",0,2,0,2,0,"7.10%","100%","100%","0.00%",18,1.5,"0.00%",44,2,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",357,NA,NA,NA,357
"KJ Sims","ARKAPB",22,22.75,"D","LB",2026,"SWAC",58.3,60.1,57.3,58.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,"0","0.00%",0,10,0,"10.00%","10.00%",1,8,1,"100%",15,15,0,1,0,0,118.8,1.88,1,"12.50%",0,1,0,1,0,"12.50%","100%","100%","0.00%",15,1,"0.00%",43,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",317,NA,NA,NA,317
"Jeremie McGurn","LIUSHAR",50,22.63,"D","LB",2026,"Northeast",50.7,56.8,64.3,46.7,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,7,4,"25.00%","25.00%",12.5,28,2.67,"17.90%","3.60%",5,18,1,"100%",20,20,0,1,0,0,118.8,1.11,1,"22.20%",0,1,0,1,0,"5.60%","100%","100%","0.00%",20,7,"0.00%",1,3,"25.00%",0,3,0,"0.00%",3,0,0,0,0,"100%",4,4,0,0,1,"FCS",306,NA,NA,NA,306
"Mafileo Tupou","E ILLINOIS",28,22.43,"D","LB",2026,"Big South - OVC Football Association",55.3,61.3,58.4,53.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,"0","0.00%",0,13,1,"7.70%","0",1,13,3,"100%",36,12,0,1,0,0,116.7,2.77,1,"30.80%",0,1,0,3,1,"7.70%","33.30%","33.30%","0.00%",12,5.7,"0.00%",19,2,"33.30%",0,0,0,"0.00%",1,0,0,0,0,"50.00%",3,3,0,1,1,"FCS",345,NA,NA,NA,345
"Ryan Geary","BRYANT",20,22.19,"D","LB",2026,"CAA",58,58.9,56.8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"0","0.00%",0,17,4,"5.90%","0",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",59,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",233,NA,NA,NA,233
"Epoki Fakaosi","TENN STATE",28,21.89,"D","LB",2026,"Big South - OVC Football Association",41,58.2,NA,39.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,NA,NA,NA,NA,11,1,"9.10%","9.10%",1,17,3,"100%",33,11,0,2,0,0,112.5,1.94,1,"11.80%",0,2,0,4,0,"5.90%","66.70%","66.70%","0.00%",11,6.3,"0.00%",33,4,"42.90%",2,1,0,"50.00%",1,0,1,0,0,"40.00%",7,7,2,1,2,"FCS",275,NA,NA,NA,275
"Hugh Wilkinson","PRESBYTERN",16,21.78,"D","LB",2026,"Pioneer",56.3,54.6,59.3,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0.00%",0,11,0,"9.10%","0",1,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",336,NA,NA,NA,336
"Henry Berling","VA MILT IN",25,21.68,"D","LB",2026,"Southern",56.8,58.2,NA,56.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,NA,NA,NA,NA,18,2,"11.10%","11.10%",2,7,1,"100%",10,10,0,0,0,0,108.3,1.43,0,"42.90%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",10,3,"0.00%",43,4,"33.30%",2,1,0,"20.00%",2,2,1,0,0,"100%",6,6,0,0,1,"FCS",140,NA,NA,NA,140
"Koby Dickens","TARLETON",19,21.63,"D","LB",2026,"United Athletic",54.8,72.5,58.9,37.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,"0","0.00%",0,14,0,"0","14.30%",0,4,2,"100%",26,13,0,2,0,0,118.8,6.5,1,"0.00%",0,0,0,2,0,"25.00%","0.00%","100%","0.00%",13,2.5,"0.00%",10,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",227,NA,NA,NA,227
"Kevin Martin Jr.","NICHOLLS",31,21.6,"D","LB",2026,"Southland",42,49.3,55.8,55.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,3,"0","0.00%",0,18,6,"16.70%","5.60%",3,10,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"0.00%",0,0,1,1,1,"0.00%","0.00%","0.00%","0.00%",0,27,"0.00%",20,2,"33.30%",0,0,0,"33.30%",2,0,1,0,0,"0.00%",3,3,0,0,0,"FCS",358,NA,NA,NA,358
