"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Molik Mason","PRVIEW A&M",126,42,3,30.57,"D"
"Charlie Meehleib","BUCKNELL",43,21.5,2,30.4,"D"
"Peyton Anderson","SE LA",130,43.3333333333333,3,30.4,"D"
"Gene Blalock","N IOWA",93,31,3,30.38,"D"
"Antione Keefer Jr.","SE MO ST",42,21,2,30.2,"D"
"Brenden LeBlanc","E TENN ST",63,31.5,2,30.04,"D"
"Tevita Pekipaki","WEBER ST",52,26,2,29.94,"D"
"Jordan Jones","CAMPBELL",78,26,3,29.92,"D"
"Jackson Stortz","N IOWA",41,20.5,2,29.86,"D"
"Immanuel Hawkins","PRVIEW A&M",74,24.6666666666667,3,29.62,"D"
"Brady Fodor","HOLY CROSS",34,17,2,29.56,"D"
"Parker Andrus","SO UTAH",84,42,2,29.47,"D"
"Deshawn Palmer","ALCORN ST",86,43,2,29.31,"D"
"Adewola Adeniyi","TEXAS STHN",32,16,2,29.25,"D"
"Kion Wright","ALBANY",56,28,2,29.09,"D"
"Jayden Wilson-Abrams","E TENN ST",59,29.5,2,29.01,"D"
"Seni Tuiaki","SO UTAH",78,39,2,28.94,"D"
"Shanard Lo-Ray","MERCYHURST",75,25,3,28.85,"D"
"Davi'yon Hawkins-Ingram","E KENTUCKY",80,40,2,28.84,"D"
"Anthony Gray","TXAMEA",94,47,2,28.74,"D"
"Israel Lucas","HOWARD",71,35.5,2,28.65,"D"
"Semaj Fluellyn","W GEORGIA",81,27,3,28.6,"D"
"Maximus Tufugafale","SAN DIEGO",47,23.5,2,28.49,"D"
"Jason Bush Jr.","GRAMBLING",42,21,2,28.23,"D"
"Amari Deason","HOUCHR",91,45.5,2,28.07,"D"
"Abram Fofana","BETH COOK",62,31,2,27.78,"D"
"Carlos Sanders","MCNEESE",48,24,2,27.74,"D"
"Logan Candis","NORFOLK",44,22,2,27.74,"D"
"Rayvon Murray","LIUSHAR",45,22.5,2,27.64,"D"
"Hadley Holmes","DRAKE",34,17,2,27.62,"D"
"Tevita Paongo","WEBER ST",61,30.5,2,27.59,"D"
"Devin Williams","BRYANT",38,19,2,27.53,"D"
"Davis Prichard","CAMPBELL",50,25,2,27.51,"D"
"Jordan Jeudy","MORGAN ST",77,38.5,2,27.34,"D"
